location,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653
variable,Temperature,Relative Humidity,Wind Speed,Wind Direction
unit,°C,%,km/h,°
level,2 m elevation corrected,2 m,10 m,10 m
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20250206T1000,2.3702455,93.0245,8.699793,24.443954
20250206T1100,2.7402453,92.11682,7.386582,43.025055
20250206T1200,3.2102456,90.25107,6.638072,40.601288
20250206T1300,3.5102453,88.989555,8.891343,31.759476
20250206T1400,3.7702456,87.998116,9.826088,28.442917
20250206T1500,3.7002454,88.43472,8.891343,31.759476
20250206T1600,3.3402452,89.48666,8.404285,43.264297
20250206T1700,3.0202456,89.51994,7.386582,43.025055
20250206T1800,2.5802455,90.6507,7.386582,43.025055
20250206T1900,2.5302453,89.86168,7.145796,40.914368
20250206T2000,2.8302455,86.94487,6.638072,40.601288
20250206T2100,2.6302452,86.79519,6.9153743,51.34018
20250206T2200,2.6802454,84.24859,6.989936,55.491463
20250206T2300,2.6202455,83.62779,5.4477882,82.40536
20250207T0000,2.5402455,83.43346,5.0911684,81.869896
20250207T0100,2.2302454,84.49588,5.4119864,86.18592
20250207T0200,1.8502454,84.32056,5.0528407,85.91438
20250207T0300,1.6102453,83.916336,5.771239,86.42367
20250207T0400,1.5102453,83.59379,5.4119864,93.81408
20250207T0500,1.4602454,83.40198,5.0911684,98.1301
20250207T0600,1.3302454,83.075966,4.6938252,94.398705
20250207T0700,1.1102455,83.90804,4.6938252,94.398705
20250207T0800,1.6402454,83.42779,5.1544156,102.09476
20250207T0900,2.5702453,79.32338,5.2416787,105.9454
20250207T1000,3.6102452,75.146225,5.506941,101.30993
20250207T1100,4.8102455,71.31604,8.0899935,122.27564
20250207T1200,5.960245,68.26109,6.989936,124.508514
20250207T1300,6.650245,65.93306,5.04,89.99999
20250207T1400,6.860245,64.79593,4.6938252,85.60129
20250207T1500,6.500245,68.03664,3.9763298,95.19443
20250207T1600,5.110245,77.69995,4.0249224,63.43495
20250207T1700,3.9102454,78.79801,6.1305785,49.76364
20250207T1800,2.2302454,84.248886,6.297428,59.036255
20250207T1900,0.9802454,88.33581,4.896529,72.89727
20250207T2000,0.13024542,90.35555,3.671294,78.69006
20250207T2100,-0.29975462,91.12062,4.6938252,94.398705
20250207T2200,-0.3197546,91.18633,3.6,126.869896
20250207T2300,-0.5997546,90.82274,4.3349743,131.63353
20250208T0000,-0.86975455,91.74814,4.896529,107.10272
20250208T0100,-0.8297546,92.024895,4.379589,99.46232
20250208T0200,-0.63975465,90.818954,4.896529,107.10272
20250208T0300,-0.5397546,90.69359,5.937272,104.03624
20250208T0400,-0.89975464,90.86193,6.0347,107.35402
20250208T0500,-0.9397546,92.015434,6.439876,116.56505
20250208T0600,-0.9597546,91.33128,6.792466,122.00538
20250208T0700,-1.0097545,91.6675,7.10031,120.465546
20250208T0800,0.3202454,89.180885,6.297428,120.963745
20250208T0900,2.1302454,84.79224,5.00128,120.25643
20250208T1000,4.1402454,78.43706,3.6,89.99999
20250208T1100,5.8202453,72.36155,2.2768397,71.56504
20250208T1200,7.2202454,67.173744,2.3051248,141.34018
20250208T1300,8.240246,62.823505,1.1384199,71.56504
20250208T1400,8.650246,60.962082,2.8116899,50.194427
20250208T1500,8.280246,58.785267,3.671294,78.69006
20250208T1600,7.360245,62.105896,1.08,180.0
20250208T1700,6.1402454,72.27006,3.2599385,263.65982
20250208T1800,5.110245,77.19677,6.162207,263.29016
20250208T1900,4.6402454,79.83853,5.6233797,230.19443
20250208T2000,2.6702452,85.858185,6.193674,215.53769
20250208T2100,1.4002454,88.90135,7.42159,219.09386
20250208T2200,1.2702454,89.738556,6.638072,220.6013
20250208T2300,1.4202454,89.8191,6.1305785,220.23636
20250209T0000,1.5502454,90.424324,4.829907,206.56505
20250209T0100,1.9402454,91.32005,5.634891,206.56505
20250209T0200,2.1902454,92.54112,4.5536795,198.43495
20250209T0300,2.1602454,93.27888,3.7585104,196.69925
20250209T0400,2.2902455,93.6259,4.1046314,195.25513
20250209T0500,2.1402454,93.88694,3.6179552,185.71059
20250209T0600,1.7102454,94.13102,3.6179552,174.28941
20250209T0700,1.8502454,94.00375,3.671294,168.69006
20250209T0800,2.8502455,92.39142,3.4152596,161.56505
20250209T0900,3.9602456,88.8434,1.8,143.1301
20250209T1000,4.8202453,86.42838,2.9024127,29.744873
20250209T1100,6.130245,82.330536,3.563818,44.999985
20250209T1200,7.4302454,77.65472,3.6,89.99999
20250209T1300,8.3102455,73.951584,4.6938252,85.60129
20250209T1400,8.610246,69.983574,4.0249224,79.695145
20250209T1500,8.720245,68.676994,2.9024127,60.25511
20250209T1600,7.460245,76.89334,3.0758414,339.44397
20250209T1700,5.2202454,85.31206,5.6920996,341.56506
20250209T1800,4.380245,87.62326,5.95906,25.016876
20250209T1900,3.6102452,90.67738,5.495161,58.392494
20250209T2000,2.6502452,92.4427,4.1046314,52.125
20250209T2100,1.6002454,94.94746,3.319036,49.398697
20250209T2200,1.1802454,94.64624,3.8939953,56.30993
20250209T2300,1.1802454,94.508415,2.968636,75.96376
20250210T0000,1.0402454,94.983185,3.4152596,108.434944
20250210T0100,0.9402454,95.53303,2.5455842,98.1301
20250210T0200,1.1602454,95.614815,2.6208394,105.9454
20250210T0300,1.5402454,95.70487,2.4149535,116.56505
20250210T0400,1.8802454,95.930824,4.198285,120.96376
20250210T0500,1.9402454,95.65689,4.2136917,109.9831
20250210T0600,2.3102455,95.60748,4.802999,102.99461
20250210T0700,2.4902453,95.54817,5.0911684,98.1301
20250210T0800,2.8702455,94.81657,5.6920996,108.434944
20250210T0900,3.7302456,93.78904,5.815978,111.80141
20250210T1000,4.420245,91.85359,5.495161,121.6075
20250210T1100,5.4102454,89.36667,6.792466,122.00538
20250210T1200,5.7802453,90.35289,8.913181,136.63657
20250210T1300,6.1002455,90.57155,7.928177,129.47246
20250210T1400,6.3002453,91.996994,7.8625183,105.9454
20250210T1500,6.650245,91.894356,8.311245,107.650116
20250210T1600,6.6202455,91.89212,7.10031,120.465546
20250210T1700,6.4302454,92.26453,8.161764,138.57634
20250210T1800,5.960245,94.32409,8.534353,152.35402
20250210T1900,6.020245,93.80046,7.7879906,146.30994
20250210T2000,6.0702453,94.06662,8.78872,145.00798
20250210T2100,6.2602453,94.01205,9.449572,139.63547
20250210T2200,6.3702455,92.84306,8.669949,138.36646
20250210T2300,6.5502453,92.07984,9.339208,152.44719
20250211T0000,6.110245,94.00317,8.854829,153.43495
20250211T0100,5.900245,94.98378,8.0899935,147.72435
20250211T0200,6.130245,94.92935,8.435069,140.19443
20250211T0300,6.270245,95.93556,8.404285,136.7357
20250211T0400,6.3902454,96.47689,7.928177,140.52754
20250211T0500,6.2802453,97.14682,6.9247384,152.10272
20250211T0600,6.1602454,97.41377,6.12,151.9275
20250211T0700,6.0802455,97.54706,6.439876,153.43495
20250211T0800,6.3402452,96.67665,6.297428,149.03624
20250211T0900,6.5502453,96.886475,6.297428,149.03624
20250211T1000,7.1402454,95.64163,4.6938257,147.52881
20250211T1100,7.750245,94.42335,5.315336,151.69923
20250211T1200,8.170245,94.3808,5.634891,153.43495
20250211T1300,8.380245,95.43421,5.991594,147.26477
20250211T1400,8.470245,95.43827,6.193674,144.46231
20250211T1500,8.3102455,95.43106,6.4096174,141.84277
20250211T1600,8.210245,96.08395,6.1305785,139.76364
20250211T1700,7.8702455,97.266716,6.193674,144.46231
20250211T1800,7.750245,97.32984,6.193674,144.46231
20250211T1900,7.610245,97.45957,6.9153743,141.34018
20250211T2000,7.3702455,98.05893,6.638072,139.3987
20250211T2100,7.110245,98.45926,7.2,143.1301
20250211T2200,7.3902454,96.449234,5.154415,155.22485
20250211T2300,7.3202453,96.71341,5.634891,153.43495
20250212T0000,7.2202454,97.111595,5.95906,154.98311
20250212T0100,7.0302453,97.57658,5.95906,154.98311
20250212T0200,6.9902453,97.238335,4.6800003,157.38013
20250212T0300,6.9502454,97.30435,4.5536795,161.56505
20250212T0400,6.9702454,96.90162,5.2416787,164.0546
20250212T0500,6.920245,96.96699,5.0142193,158.9625
20250212T0600,6.960245,96.49932,5.4833565,156.8014
20250212T0700,6.960245,96.633125,5.95906,154.98311
20250212T0800,7.540245,95.527596,6.6185193,157.61987
20250212T0900,8.760245,92.1101,6.9527545,158.7495
20250212T1000,10.020246,90.025986,6.924738,171.02737
20250212T1100,10.890245,85.80022,9.007196,177.7094
20250212T1200,11.600245,81.44899,9.779817,186.3402
20250212T1300,11.710245,80.63644,9.9571085,192.52881
20250212T1400,11.480246,83.85066,9.0645685,186.84277
20250212T1500,11.390245,84.46863,6.4799995,180.0
20250212T1600,10.980246,86.513214,6.162207,173.29016
20250212T1700,9.530245,94.45173,6.8399997,180.0
20250212T1800,9.420245,94.25335,5.4119864,183.81407
20250212T1900,9.170245,94.047356,5.0911684,188.1301
20250212T2000,8.920245,93.71252,5.8603754,190.61966
20250212T2100,8.790245,93.38455,6.2145634,190.00798
20250212T2200,8.390245,94.26294,8.161764,221.42366
20250212T2300,8.180245,94.57629,5.815978,201.8014
20250213T0000,8.120246,94.63826,6.489992,199.44003
20250213T0100,8.250245,94.061104,6.6185193,202.38013
20250213T0200,8.090245,93.9227,6.297428,210.96376
20250213T0300,7.980245,92.69326,5.692099,214.69516
20250213T0400,7.7602453,93.19272,5.1165614,219.28941
20250213T0500,7.5302453,93.30732,4.6102495,231.3402
20250213T0600,7.1802454,94.39242,3.671294,258.69006
20250213T0700,6.9702454,94.315315,2.9024127,277.125
20250213T0800,6.6402454,95.15424,3.6,306.8699
20250213T0900,6.1202455,96.33152,5.904439,322.43143
20250213T1000,5.1002455,97.9957,10.948973,350.5377
20250213T1100,4.2602453,97.97007,11.885453,1.7356873
20250213T1200,3.6902456,94.458405,9.114471,9.090271
20250213T1300,3.8302455,90.17843,7.208994,357.13757
20250213T1400,4.3502455,85.325676,7.69592,349.2157
20250213T1500,4.2902455,82.59833,7.2805495,351.46924
20250213T1600,4.2902455,81.6499,4.68,360.0
20250213T1700,3.6502452,83.105865,4.2136917,19.983109
20250213T1800,3.1602454,85.85668,2.968636,14.03624
20250213T1900,2.7202454,88.0752,1.1384199,288.43497
20250213T2000,2.5202456,89.276245,2.968636,255.96376
20250213T2100,2.3002453,88.09336,5.2416787,254.0546
20250213T2200,2.9302454,85.14497,5.0911684,225.0
20250213T2300,2.8802452,84.398476,4.3349743,265.23636
20250214T0000,2.6002455,84.36075,5.3999996,323.13013
20250214T0100,1.8702455,89.14536,7.24486,333.43497
20250214T0200,1.2902454,91.196724,7.6367526,351.8699
20250214T0300,0.5402454,92.88754,9.746631,355.7636
20250214T0400,0.11024541,93.7473,9.422101,353.41806
20250214T0500,-0.1297546,93.93772,9.0645685,353.15723
20250214T0600,-0.3697546,92.54234,9.779817,353.65985
20250214T0700,-0.60975456,91.09208,10.086427,357.9546
20250214T0800,-0.4397546,88.045845,11.570515,5.3558044
20250214T0900,0.13024542,83.51928,11.27553,16.69925
20250214T1000,0.4902454,77.909775,7.5170207,16.69925
20250214T1100,0.8202454,77.73667,10.163227,22.932098
20250214T1200,1.0802454,75.89024,12.074766,26.565033
20250214T1300,1.2002454,73.89571,11.923557,28.886566
20250214T1400,1.2802454,72.921616,10.685391,32.619232
20250214T1500,1.3702455,72.178665,9.585739,34.286865
20250214T1600,1.1902454,72.08601,9.085988,33.690063
20250214T1700,0.6002454,75.57017,7.628263,19.29004
20250214T1800,0.050245404,78.71223,5.506941,11.309921
20250214T1900,-0.4397546,81.21231,5.6920996,18.434952
20250214T2000,-1.0297546,82.225876,6.792466,32.005356
20250214T2100,-1.4197546,82.72601,7.2,36.86989
20250214T2200,-1.6297547,83.954926,6.1305785,49.76364
20250214T2300,-2.1197548,85.61882,5.6233797,39.805573
20250215T0000,-2.3297548,86.17684,6.3690495,42.70938
20250215T0100,-2.5097547,86.022354,7.145796,49.085617
20250215T0200,-2.6597548,85.41539,7.386582,43.025055
20250215T0300,-2.4597545,83.07003,7.127636,44.999985
20250215T0400,-2.4297547,82.19235,6.763786,64.79888
20250215T0500,-3.3997545,84.272804,5.4119864,86.18592
20250215T0600,-3.7897549,84.54005,4.73506,81.25384
20250215T0700,-3.8997545,85.30842,4.5536795,71.56504
20250215T0800,-1.2397546,77.17976,4.379589,80.537674
20250215T0900,-0.05975461,72.583176,5.0142193,68.96249
20250215T1000,0.9402454,70.847466,3.563818,44.999985
20250215T1100,1.8602453,68.89841,5.4477882,82.40536
20250215T1200,2.6902456,67.355515,6.849467,86.98721
20250215T1300,3.7202454,65.18006,7.5599995,89.99999
20250215T1400,4.130245,64.2699,6.489992,93.179825
20250215T1500,3.8002453,65.345375,5.0528407,94.08562
20250215T1600,2.6602454,78.98959,4.32,89.99999
20250215T1700,2.2302454,72.361,6.489992,86.82017
20250215T1800,1.6002454,76.386826,5.0911684,98.1301
20250215T1900,-0.22975457,84.97689,3.7585104,106.69924
20250215T2000,-0.89975464,88.388306,3.671294,101.30993
20250215T2100,-0.9697546,89.176445,4.73506,98.74616
20250215T2200,-0.5997546,86.98282,4.5536795,108.434944
20250215T2300,-0.8397546,89.39019,5.692099,124.69515
20250216T0000,-1.0797546,90.77711,5.3517847,132.27368
20250216T0100,-1.2597545,91.85061,4.510787,118.61046
20250216T0200,-1.4097546,92.18103,3.5455887,113.96249
20250216T0300,-1.2297546,90.35676,4.0249224,116.56505
20250216T0400,-1.4097546,92.45676,4.0249224,116.56505
20250216T0500,-1.4897546,93.49117,3.8268526,131.18591
20250216T0600,-1.5697545,92.99767,3.396233,122.00538
20250216T0700,-1.1397547,91.72429,4.1046314,105.25512
20250216T0800,-0.07975459,87.435165,4.73506,81.25384
20250216T0900,0.6202454,85.91458,4.0249224,79.695145
20250216T1000,1.5302454,80.32822,5.1919937,56.30993
20250216T1100,2.7902455,76.55246,4.6800003,112.61986
20250216T1200,3.8602452,72.914246,3.7585104,106.69924
20250216T1300,4.5602455,71.210884,5.6002855,44.999985
20250216T1400,5.0302453,69.71431,7.10031,30.465546
20250216T1500,4.9102454,68.977005,7.491114,35.217575
20250216T1600,4.3102455,73.811005,6.297428,30.963745
20250216T1700,2.6802454,81.22576,5.0142193,21.037506
20250216T1800,1.8102454,84.315094,5.815978,21.801407
20250216T1900,1.0402454,87.24437,5.634891,26.565033
20250216T2000,0.8202454,87.92863,5.8603754,42.510437
20250216T2100,0.6602454,87.780815,5.1919937,56.30993
20250216T2200,0.2802454,90.77092,4.8965297,53.97262
20250216T2300,-0.029754579,90.74189,5.0142193,68.96249
20250217T0000,-0.3797546,89.50491,4.3498964,65.55604
20250217T0100,-0.4397546,89.83181,4.6800003,67.380135
20250217T0200,-0.4597546,89.96336,4.6800003,67.380135
20250217T0300,-0.73975456,88.869156,4.2136917,70.016884
20250217T0400,-0.8497546,88.52608,4.802999,77.00538
20250217T0500,-0.76975465,87.87653,4.2136917,70.016884
20250217T0600,-0.8297546,87.869545,4.3498964,65.55604
20250217T0700,-0.5697546,87.70335,3.671294,78.69006
20250217T0800,0.5902454,82.475044,4.6938252,85.60129
20250217T0900,1.0702454,79.42141,5.4119864,86.18592
20250217T1000,1.7102454,78.36056,4.379589,80.537674
20250217T1100,2.4002454,77.44636,5.3517847,109.653824
20250217T1200,3.0202456,76.14561,4.5536795,108.434944
20250217T1300,3.7202454,73.9101,4.1046314,74.74488
20250217T1400,3.9502454,73.8475,4.510787,61.38954
20250217T1500,3.7502456,74.29664,5.3517847,70.346176
20250217T1600,3.1702452,77.4139,5.154415,65.224846
20250217T1700,1.5302454,83.966965,6.12,28.07248
20250217T1800,0.8602454,85.881714,6.439876,26.565033
20250217T1900,0.9602454,84.6974,5.6002855,44.999985
20250217T2000,0.77024543,84.67158,5.3517847,70.346176
20250217T2100,0.3702454,85.50107,4.452954,75.96376
20250217T2200,0.100245416,84.831955,3.6,89.99999
20250217T2300,-0.07975459,84.61787,3.096837,125.537674
20250218T0000,-0.16975462,84.98504,4.0249224,100.30484
20250218T0100,-0.46975458,85.70954,3.319036,102.52881
20250218T0200,-0.9397546,85.58332,3.319036,102.52881
20250218T0300,-0.8397546,86.43426,5.4119864,93.81408
20250218T0400,-0.60975456,85.81942,5.3999996,89.99999
20250218T0500,-1.0597546,86.40629,4.379589,99.46232
20250218T0600,-1.1397547,86.52588,4.802999,102.99461
20250218T0700,-0.77975464,86.24801,5.1544156,102.09476
20250218T0800,0.3202454,81.82151,5.0528407,94.08562
20250218T0900,1.0002453,78.00176,5.0528407,94.08562
20250218T1000,1.8002454,75.01676,7.2359104,95.71059
20250218T1100,2.6102452,72.98046,8.373386,115.46334
20250218T1200,3.5602455,69.79993,7.289444,110.22486
20250218T1300,4.2502456,67.97103,6.87779,96.009
20250218T1400,4.610245,66.61536,7.6367526,81.869896
20250218T1500,4.6002455,66.367714,8.209263,74.74488
20250218T1600,3.8102455,72.69005,5.6920996,71.56504
20250218T1700,0.9802454,83.08619,7.628263,70.70995
20250218T1800,0.11024541,85.276375,7.172949,72.47443
20250218T1900,0.010245383,85.07277,8.350138,82.56859
20250218T2000,-0.46975458,84.18488,7.92,89.99999
20250218T2100,-0.9397546,82.92415,7.2359104,95.71059
20250218T2200,-1.0697546,78.810356,7.289444,110.22486
20250218T2300,-1.4097546,78.57007,8.39657,120.96376
20250219T0000,-1.8797547,79.63082,6.9247384,117.89726
20250219T0100,-2.1097546,79.34769,5.4833565,113.19859
20250219T0200,-2.1197548,79.16421,5.4833565,113.19859
20250219T0300,-2.2897544,79.74167,4.8965297,126.027374
20250219T0400,-2.4197545,80.20857,5.3517847,132.27368
20250219T0500,-2.3297548,80.46972,5.6233797,140.19443
20250219T0600,-2.2797546,81.4673,6.1305785,139.76364
20250219T0700,-2.0197544,83.45339,5.8603754,137.48955
20250219T0800,-0.5597546,81.49879,6.1094027,135.0
20250219T0900,0.9102454,76.19905,6.1305785,139.76364
20250219T1000,2.3902454,74.798744,6.12,151.9275
20250219T1100,3.9902453,72.83386,8.39657,149.03624
20250219T1200,5.5802455,70.447044,9.0,143.1301
20250219T1300,6.920245,68.377594,8.404285,136.7357
20250219T1400,7.730245,67.09693,7.7043357,127.40535
20250219T1500,7.6602454,70.081276,5.991594,122.73523
20250219T1600,6.3502455,75.769844,5.95906,115.01689
20250219T1700,4.8402452,77.14888,6.12,118.07248
20250219T1800,2.9602456,86.08147,5.0911684,135.0
20250219T1900,2.1402454,90.544945,5.1919937,146.30994
20250219T2000,1.3202454,93.286255,5.315336,151.69923
20250219T2100,0.84024537,95.59718,5.3999996,143.1301
20250219T2200,1.1202455,93.68108,6.297428,149.03624
20250219T2300,0.89024544,94.97417,6.696387,143.74615
20250220T0000,0.5802454,96.284004,6.489992,146.30994
20250220T0100,0.84024537,96.22685,5.991594,147.26477
20250220T0200,1.0802454,95.40174,5.991594,147.26477
20250220T0300,1.5302454,94.25612,5.692099,145.30484
20250220T0400,1.9502454,94.078476,6.4096174,141.84277
20250220T0500,2.6702452,92.711365,5.991594,147.26477
20250220T0600,3.4202452,92.170074,5.904439,142.4314
20250220T0700,3.9202452,91.683,6.193674,144.46231
20250220T0800,4.4302454,92.90548,6.792466,147.99461
20250220T0900,6.0602455,92.43209,6.9527545,158.7495
20250220T1000,8.0602455,88.62199,7.072878,165.25644
20250220T1100,10.500245,83.5564,8.089993,159.14554
20250220T1200,12.400246,77.66991,7.42159,165.96376
20250220T1300,13.790245,72.50633,8.350138,172.56859
20250220T1400,14.940246,65.88238,8.287822,177.51045
20250220T1500,14.780245,67.022705,6.379216,163.61046
20250220T1600,14.420245,65.67693,5.3999996,143.1301
20250220T1700,12.490245,75.64759,5.8048253,150.25511
20250220T1800,10.860246,80.01706,5.00128,149.74356
20250220T1900,7.920245,90.59727,4.39436,145.00798
20250220T2000,7.6202455,91.33008,4.8433046,138.01279
20250220T2100,7.1402454,93.93282,5.1165614,140.71059
20250220T2200,6.150245,95.19613,5.692099,145.30484
20250220T2300,5.5902452,94.834236,5.95906,154.98311
20250221T0000,5.0102453,95.8783,6.28713,156.37062
20250221T0100,4.4602456,96.46477,5.8048253,150.25511
20250221T0200,4.2102456,96.72781,5.1165614,140.71059
20250221T0300,3.7202454,96.50119,5.1165614,140.71059
20250221T0400,3.2702456,96.13726,5.1165614,140.71059
20250221T0500,3.5102453,95.94302,5.3999996,143.1301
20250221T0600,3.5002456,95.32824,5.692099,145.30484
20250221T0700,3.6402454,95.67615,5.904439,142.4314
20250221T0800,4.790245,93.92297,6.696387,143.74615
20250221T0900,7.0802455,89.70993,6.1305785,139.76364
20250221T1000,9.110246,86.48904,5.8603754,137.48955
20250221T1100,10.940246,82.30852,7.7043357,142.59465
20250221T1200,12.910245,75.10455,9.021574,151.38954
20250221T1300,14.430245,67.496666,8.427383,160.01689
20250221T1400,15.150246,63.462044,6.830519,161.56505
20250221T1500,15.020246,63.258644,6.489992,146.30994
20250221T1600,13.630245,68.39343,4.8433046,131.98721
20250221T1700,11.190246,78.16752,6.3690495,137.2906
20250221T1800,9.910245,82.2251,5.315336,151.69923
20250221T1900,8.710245,86.80471,5.154415,155.22485
20250221T2000,7.5102453,90.31195,5.154415,155.22485
20250221T2100,7.1002455,91.79976,4.39436,145.00798
20250221T2200,7.0602455,94.124054,3.8773184,158.1986
20250221T2300,6.540245,95.14926,4.3498964,155.55605
20250222T0000,6.210245,95.7991,5.5887027,165.06857
20250222T0100,6.0702453,96.531395,4.0249224,153.43495
20250222T0200,6.1602454,95.86374,4.39436,145.00798
